,Unnamed: 0,id,scrape_id,host_id,host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7802,7802,5.84745e+17,20200000000000.0,450032947,5,41.14667,-8.60387,4,1.0,1.0,2.0,1,30,4,23,46,212,36,13,1,4.86,4.81,4.89,4.86,4.86,4.86,4.78,5,5,0,0,1.11
7803,7803,5.85272e+17,20200000000000.0,450131860,1,41.16139,-8.63185,4,,2.0,,1,1125,0,0,0,0,52,4,0,4.73,4.83,4.63,4.71,4.75,4.4,4.63,1,1,0,0,1.57
7805,7805,5.85477e+17,20200000000000.0,450182489,1,41.14505,-8.61353,4,1.0,1.0,2.0,2,270,21,51,81,261,90,37,1,4.71,4.82,4.71,4.66,4.86,4.93,4.64,1,1,0,0,2.71
7806,7806,5.85987e+17,20200000000000.0,56226295,30,41.13493,-8.61179,4,1.0,1.0,2.0,2,30,21,51,81,252,23,9,0,4.35,4.43,4.78,4.87,4.96,4.74,4.22,22,22,0,0,0.73
7812,7812,5.86866e+17,20200000000000.0,7417225,2,41.13502,-8.60453,6,2.0,3.0,3.0,2,1125,13,26,56,296,98,39,1,4.88,4.91,4.88,4.86,4.88,4.65,4.72,2,2,0,0,3.0
7814,7814,5.86897e+17,20200000000000.0,444747022,11,41.145016,-8.614302,2,1.0,0.0,1.0,2,31,18,35,60,143,185,54,1,4.93,4.91,4.93,4.97,4.95,4.95,4.86,9,9,0,0,5.65
7816,7816,5.8721e+17,20200000000000.0,450546704,3,41.13392,-8.60699,2,1.0,1.0,1.0,2,365,17,47,77,257,81,14,0,4.78,4.84,4.86,4.9,4.91,4.83,4.72,3,3,0,0,2.46
7822,7822,5.87584e+17,20200000000000.0,413200708,16,41.14977,-8.61308,4,1.0,1.0,2.0,2,365,9,39,67,334,19,4,0,4.84,4.95,4.89,4.63,4.84,4.89,4.84,7,7,0,0,0.59
7823,7823,5.87661e+17,20200000000000.0,192739665,31,41.14676,-8.60595,4,1.0,1.0,2.0,2,365,0,27,57,322,59,21,0,4.85,4.9,4.9,4.98,4.9,4.88,4.71,26,26,0,0,1.78
7824,7824,5.8773e+17,20200000000000.0,192739665,31,41.14615,-8.60493,2,1.0,0.0,1.0,2,365,4,9,39,301,60,29,0,4.95,4.95,4.95,4.95,4.93,4.93,4.85,26,26,0,0,1.98
7826,7826,5.88242e+17,20200000000000.0,6866649,2,41.14642,-8.63172,4,1.0,2.0,3.0,2,365,26,56,86,361,71,19,1,4.76,4.82,4.66,4.72,4.58,4.77,4.72,2,2,0,0,2.18
7827,7827,5.88256e+17,20200000000000.0,193654119,10,41.142563,-8.616753,2,1.0,1.0,1.0,2,30,0,0,0,259,26,7,0,4.88,4.92,4.96,4.88,4.85,5.0,4.92,10,10,0,0,0.82
7828,7828,5.88409e+17,20200000000000.0,450808013,2,41.150059,-8.619611,3,,1.0,,2,30,0,0,0,0,0,0,0,,,,,,,,2,2,0,0,
7829,7829,5.88834e+17,20200000000000.0,192739665,31,41.14634,-8.60663,6,2.0,2.0,3.0,2,365,22,52,82,347,80,24,1,4.91,4.91,4.91,4.94,4.94,4.96,4.81,26,26,0,0,2.43
7831,7831,5.89183e+17,20200000000000.0,457707836,1,41.144417,-8.604756,4,1.0,2.0,2.0,2,365,17,47,77,299,33,4,0,4.85,4.7,4.79,4.7,4.79,4.85,4.76,1,1,0,0,1.01
7832,7832,5.8939e+17,20200000000000.0,450546704,3,41.13564,-8.60664,2,1.0,1.0,1.0,2,365,11,41,71,246,74,24,0,4.84,4.84,4.82,4.92,4.92,4.88,4.7,3,3,0,0,2.25
7834,7834,5.89585e+17,20200000000000.0,451044056,1,41.1559,-8.60954,2,1.0,0.0,1.0,1,1125,8,14,14,14,106,59,1,4.44,4.57,4.3,4.74,4.58,4.65,4.42,1,1,0,0,3.26
7837,7837,5.8977e+17,20200000000000.0,298301900,4,41.148376,-8.610561,4,1.0,2.0,2.0,1,365,29,55,85,356,126,39,0,4.9,4.92,4.95,4.83,4.87,4.96,4.78,3,3,0,0,3.83
7839,7839,5.89929e+17,20200000000000.0,449553493,2,41.14107,-8.61884,2,1.0,0.0,1.0,2,270,23,23,23,23,27,4,0,4.3,4.44,4.41,4.7,4.56,4.74,4.22,2,1,1,0,0.83
7840,7840,5.90324e+17,20200000000000.0,115458977,9,41.143894,-8.613433,2,1.0,1.0,1.0,3,1125,19,49,79,80,121,31,0,4.92,4.95,4.91,4.99,4.99,4.99,4.92,9,9,0,0,3.72
7848,7848,5.90565e+17,20200000000000.0,192739665,31,41.14593,-8.60513,4,1.0,2.0,2.0,2,365,21,47,77,337,74,30,1,4.91,4.88,4.97,4.99,4.92,4.95,4.8,26,26,0,0,2.24
7853,7853,5.9245e+17,20200000000000.0,450032947,5,41.14496,-8.60343,3,1.0,1.0,2.0,2,30,8,21,44,98,23,4,0,4.57,4.7,4.7,4.83,4.65,4.74,4.61,5,5,0,0,0.73
7858,7858,5.92572e+17,20200000000000.0,447690190,14,41.14958,-8.61952,4,1.5,1.0,1.0,1,1125,0,0,0,0,30,0,0,4.7,4.73,4.63,4.8,4.57,4.73,4.6,11,11,0,0,0.92
7859,7859,5.92578e+17,20200000000000.0,447690190,14,41.14909,-8.6189,4,1.0,1.0,1.0,1,1125,0,0,0,0,48,0,0,4.85,4.85,4.81,4.83,4.79,4.77,4.73,11,11,0,0,1.47
7861,7861,5.92641e+17,20200000000000.0,450924577,3,41.15089035,-8.619835854,4,1.0,2.0,2.0,2,365,30,60,90,365,57,36,0,4.68,4.72,4.65,4.84,4.89,4.86,4.67,1,1,0,0,1.79
7863,7863,5.92854e+17,20200000000000.0,385403004,12,41.155136,-8.61027,2,1.0,1.0,1.0,2,365,18,44,74,164,168,49,2,4.93,4.91,4.95,4.98,4.96,4.89,4.88,3,3,0,0,5.1
7864,7864,5.93228e+17,20200000000000.0,451314153,1,41.15489,-8.62617,2,1.0,1.0,1.0,1,1125,0,0,0,104,10,0,0,4.7,4.6,4.7,4.7,5.0,4.7,4.8,1,1,0,0,0.31
7869,7869,5.93331e+17,20200000000000.0,451796836,1,41.143318,-8.613228,3,2.0,1.0,2.0,2,30,25,55,77,347,68,10,0,4.93,4.93,4.99,4.91,4.79,4.96,4.91,1,1,0,0,2.09
7874,7874,5.93896e+17,20200000000000.0,192739665,31,41.14646,-8.60585,2,1.0,0.0,1.0,2,365,13,19,26,291,74,37,0,4.97,4.93,4.93,4.99,4.97,4.96,4.85,26,26,0,0,2.28
7877,7877,5.94264e+17,20200000000000.0,298301900,4,41.14837646,-8.610561371,2,1.0,1.0,1.0,1,365,0,19,34,309,70,22,0,4.91,4.97,4.99,4.9,4.89,4.91,4.87,3,3,0,0,2.25
7878,7878,5.94595e+17,20200000000000.0,181149738,2,41.161652,-8.586953,2,1.0,1.0,1.0,3,310,28,58,88,347,82,25,2,4.8,4.84,4.52,4.71,4.78,4.59,4.62,2,2,0,0,2.53
7881,7881,5.95252e+17,20200000000000.0,450546704,3,41.13463,-8.60689,4,1.0,1.0,2.0,2,365,17,43,73,201,84,24,1,4.92,4.94,4.9,4.9,4.94,4.85,4.75,3,3,0,0,2.58
7884,7884,5.95495e+17,20200000000000.0,452218976,1,41.151112,-8.611934,4,1.0,0.0,4.0,1,365,26,56,84,359,63,29,1,4.6,4.7,4.48,4.75,4.79,4.83,4.52,1,1,0,0,1.92
7889,7889,5.96262e+17,20200000000000.0,452388955,2,41.1589,-8.61428,3,1.0,1.0,2.0,2,30,24,54,84,192,30,12,0,4.77,4.6,4.87,4.8,4.83,4.43,4.67,2,2,0,0,0.94
7891,7891,5.96848e+17,20200000000000.0,16669913,1,41.15273,-8.59777,3,1.0,1.0,2.0,2,180,0,0,22,77,52,13,0,4.94,4.92,4.9,4.9,4.92,4.77,4.92,1,1,0,0,1.68
7893,7893,5.97102e+17,20200000000000.0,143154728,7,41.14427,-8.60834,2,1.0,1.0,1.0,2,28,23,53,83,358,72,14,0,4.72,4.79,4.79,4.68,4.81,4.71,4.65,7,7,0,0,2.22
7901,7901,5.97879e+17,20200000000000.0,268526738,4,41.14238,-8.61363,2,1.0,0.0,2.0,2,365,25,55,83,350,170,49,2,4.79,4.85,4.84,4.77,4.8,4.93,4.78,3,3,0,0,5.2
7902,7902,5.97892e+17,20200000000000.0,268526738,4,41.14275,-8.61394,2,1.0,0.0,2.0,2,365,23,53,83,321,137,18,1,4.84,4.91,4.89,4.8,4.85,4.96,4.85,3,3,0,0,4.19
7910,7910,5.9839e+17,20200000000000.0,452850872,1,41.15624,-8.59966,2,1.0,1.0,2.0,3,90,27,57,87,177,20,3,0,4.75,4.85,4.7,4.9,4.95,4.35,4.6,1,1,0,0,0.62
7921,7921,5.99016e+17,20200000000000.0,450897118,1,41.12904,-8.60793,6,,2.0,,2,365,0,0,0,0,10,0,0,4.5,4.5,4.2,4.6,4.8,4.9,4.4,1,1,0,0,0.34
7924,7924,5.99316e+17,20200000000000.0,392983319,1,41.1259568,-8.602843,6,1.0,2.0,3.0,2,270,16,42,66,336,87,40,2,4.85,4.9,4.91,4.89,4.92,4.75,4.76,1,1,0,0,2.75
7928,7928,5.9979e+17,20200000000000.0,452388955,2,41.159417,-8.6133886,3,1.0,1.0,2.0,2,30,22,52,82,234,53,28,0,4.68,4.7,4.75,4.7,4.96,4.4,4.49,2,2,0,0,1.63
7930,7930,5.99839e+17,20200000000000.0,435188439,8,41.14569,-8.6119,2,1.0,1.0,1.0,2,365,22,49,79,349,99,38,1,4.84,4.91,4.85,4.67,4.85,4.96,4.82,8,8,0,0,3.04
7933,7933,5.99863e+17,20200000000000.0,435188439,8,41.14531,-8.611216,2,1.0,1.0,1.0,3,365,27,57,87,357,125,50,2,4.83,4.94,4.79,4.78,4.85,4.9,4.81,8,8,0,0,3.84
7943,7943,6.00408e+17,20200000000000.0,453185308,1,41.15838,-8.60724,2,1.0,1.0,1.0,2,270,12,35,65,244,74,39,2,4.64,4.74,4.65,4.65,4.65,4.61,4.61,1,1,0,0,2.28
7945,7945,6.00625e+17,20200000000000.0,446638642,9,41.14620972,-8.605723381,3,1.0,0.0,2.0,1,365,22,52,77,352,58,8,0,4.6,4.84,4.74,4.84,4.81,4.9,4.5,9,8,1,0,1.79
7946,7946,6.00801e+17,20200000000000.0,445159998,2,41.14714,-8.61247,4,1.0,1.0,2.0,2,30,21,51,81,353,127,39,0,4.76,4.83,4.83,4.87,4.95,4.83,4.72,2,2,0,0,3.91
7950,7950,6.02247e+17,20200000000000.0,153103002,3,41.14148,-8.61552,3,1.0,1.0,2.0,2,1125,13,13,35,310,139,22,0,4.47,4.52,4.49,4.72,4.62,4.78,4.5,3,3,0,0,4.32
7962,7962,6.03735e+17,20200000000000.0,298301900,4,41.1484375,-8.610536575,2,1.0,1.0,1.0,1,365,0,0,0,224,61,17,0,4.89,4.85,4.95,4.9,4.87,4.97,4.77,3,3,0,0,1.97
7973,7973,6.04682e+17,20200000000000.0,7474213,8,41.14168,-8.61428,4,1.5,2.0,2.0,2,365,24,54,77,312,15,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.87,8,8,0,0,0.5
7980,7980,6.04957e+17,20200000000000.0,435964556,9,41.14269,-8.61287,2,1.0,1.0,1.0,1,1125,14,32,62,333,129,39,0,4.4,4.49,4.32,4.64,4.57,4.9,4.36,9,9,0,0,3.97
7984,7984,6.05765e+17,20200000000000.0,447690190,14,41.15025,-8.62017,4,1.0,1.0,1.0,1,1125,0,0,0,0,45,0,0,4.82,4.91,4.78,4.84,4.84,4.93,4.73,11,11,0,0,1.4
7985,7985,6.05765e+17,20200000000000.0,447690190,14,41.14874,-8.62063,4,1.0,1.0,1.0,1,1125,10,35,65,338,47,1,0,4.68,4.81,4.85,4.87,4.83,4.81,4.55,11,11,0,0,1.47
7992,7992,6.07232e+17,20200000000000.0,13460723,1,41.15119,-8.59158,4,2.0,2.0,2.0,2,20,2,32,62,236,23,11,0,5.0,4.96,4.91,5.0,4.96,4.78,4.96,1,1,0,0,1.31
7993,7993,6.07733e+17,20200000000000.0,454818409,2,41.14479,-8.60764,2,1.0,1.0,1.0,2,90,30,60,90,365,63,22,2,4.87,4.92,4.92,4.95,4.89,4.9,4.86,2,2,0,0,2.12
7995,7995,6.07785e+17,20200000000000.0,454818409,2,41.14594,-8.60714,2,1.0,1.0,1.0,2,90,30,60,90,365,126,40,1,4.87,4.94,4.98,4.96,4.83,4.77,4.83,2,2,0,0,3.91
7997,7997,6.07863e+17,20200000000000.0,454849956,1,41.15972,-8.6132,3,1.0,1.0,2.0,1,1125,26,56,86,360,82,28,1,4.4,4.52,4.37,4.7,4.67,4.34,4.26,1,1,0,0,2.63
7998,7998,6.0787e+17,20200000000000.0,31275618,2,41.15857,-8.61028,4,1.5,1.0,1.0,2,30,20,35,35,35,100,39,1,4.89,4.95,4.85,4.86,4.82,4.75,4.84,1,1,0,0,3.46
8001,8001,6.08047e+17,20200000000000.0,63061331,16,41.15484,-8.60036,4,2.0,2.0,3.0,3,93,3,16,16,254,131,56,1,4.79,4.82,4.69,4.74,4.79,4.64,4.74,13,13,0,0,4.42
8003,8003,6.08431e+17,20200000000000.0,444747022,11,41.147652,-8.600561,2,1.0,0.0,1.0,2,30,22,52,80,355,88,32,1,4.88,4.93,4.88,4.94,4.95,4.85,4.76,9,9,0,0,2.79
8015,8015,6.09279e+17,20200000000000.0,455176197,1,41.15127,-8.61254,2,1.0,1.0,1.0,3,150,23,53,83,358,110,43,1,4.85,4.85,4.86,4.77,4.58,4.86,4.72,1,1,0,0,3.44
8022,8022,6.10404e+17,20200000000000.0,125279370,1,41.1321,-8.60465,2,1.0,1.0,2.0,2,28,2,2,2,2,111,37,0,4.68,4.65,4.7,4.83,4.7,4.69,4.6,1,0,1,0,3.9
8024,8024,6.10553e+17,20200000000000.0,455449112,1,41.143219,-8.612552,2,1.0,0.0,1.0,2,31,26,56,86,361,136,48,2,4.48,4.54,4.65,4.85,4.68,4.76,4.35,1,1,0,0,4.25
8031,8031,6.11443e+17,20200000000000.0,455630435,1,41.14741,-8.61377,5,2.0,3.0,3.0,2,30,24,54,82,353,110,40,2,4.77,4.87,4.89,4.83,4.79,4.79,4.72,1,1,0,0,3.44
8036,8036,6.12e+17,20200000000000.0,99997584,3,41.14366,-8.60916,3,1.0,1.0,1.0,2,1125,24,54,84,355,7,6,0,4.86,4.86,5.0,4.86,4.86,4.71,4.71,3,3,0,0,0.23
8037,8037,6.13039e+17,20200000000000.0,455998287,5,41.147583,-8.612213,2,1.0,1.0,1.0,2,365,15,39,69,337,29,1,0,4.52,4.59,4.66,4.9,4.79,4.93,4.55,5,5,0,0,0.93
8038,8038,6.13098e+17,20200000000000.0,455998287,5,41.147583,-8.612213,2,1.0,1.0,2.0,2,365,20,50,80,351,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.1
8040,8040,6.13122e+17,20200000000000.0,455998287,5,41.147583,-8.612213,3,1.0,1.0,3.0,2,365,26,56,86,361,27,2,0,4.78,4.81,4.93,4.96,4.85,5.0,4.78,5,5,0,0,0.88
8041,8041,6.1313e+17,20200000000000.0,455998287,5,41.147583,-8.612213,3,1.0,2.0,2.0,2,365,22,52,82,357,78,16,1,4.67,4.53,4.79,4.82,4.78,4.92,4.53,5,5,0,0,2.52
8043,8043,6.13544e+17,20200000000000.0,456108496,1,41.14712,-8.60657,2,1.0,1.0,1.0,2,31,25,55,85,360,115,47,1,4.73,4.82,4.79,4.88,4.75,4.97,4.62,1,1,0,0,3.65
8044,8044,6.1356e+17,20200000000000.0,456111798,2,41.14946,-8.60863,4,1.0,1.0,2.0,2,270,15,43,73,253,91,39,2,4.84,4.89,4.75,4.81,4.81,4.91,4.73,2,2,0,0,2.86
8045,8045,6.13642e+17,20200000000000.0,456137188,1,41.15123,-8.601,2,1.0,1.0,1.0,2,365,17,47,77,352,60,12,0,4.82,4.85,4.83,4.82,4.87,4.72,4.7,1,1,0,0,1.88
8047,8047,6.13827e+17,20200000000000.0,146581775,25,41.14414,-8.60065,2,1.0,1.0,1.0,1,365,22,46,69,335,0,0,0,,,,,,,,25,25,0,0,
8048,8048,6.13833e+17,20200000000000.0,146581775,25,41.14579,-8.60237,2,1.0,1.0,1.0,1,365,25,55,82,353,0,0,0,,,,,,,,25,25,0,0,
8049,8049,6.13833e+17,20200000000000.0,146581775,25,41.14534,-8.60174,2,1.0,1.0,1.0,1,365,23,47,74,349,0,0,0,,,,,,,,25,25,0,0,
8050,8050,6.13833e+17,20200000000000.0,146581775,25,41.14431,-8.60208,2,1.0,1.0,1.0,1,365,26,47,77,352,0,0,0,,,,,,,,25,25,0,0,
8055,8055,6.14356e+17,20200000000000.0,75279449,12,41.155514,-8.615574,6,1.0,2.0,3.0,2,365,17,29,55,309,173,58,1,4.88,4.88,4.9,4.93,4.92,4.76,4.84,12,12,0,0,5.41
8057,8057,6.14387e+17,20200000000000.0,456315621,1,41.14426,-8.60099,4,1.0,0.0,2.0,3,1125,0,0,19,141,26,3,0,4.73,4.88,4.88,4.69,4.5,4.81,4.81,1,1,0,0,0.88
8058,8058,6.14405e+17,20200000000000.0,146581775,25,41.14487,-8.60205,2,1.0,1.0,1.0,1,365,29,59,89,360,0,0,0,,,,,,,,25,25,0,0,
8059,8059,6.14416e+17,20200000000000.0,146581775,25,41.14529,-8.60023,2,1.0,1.0,1.0,1,365,20,39,64,318,0,0,0,,,,,,,,25,25,0,0,
8070,8070,6.16615e+17,20200000000000.0,193654119,10,41.14179,-8.61601,2,1.0,1.0,1.0,2,30,22,52,82,349,50,35,1,4.9,4.9,4.92,4.82,4.9,4.9,4.84,10,10,0,0,1.58
8072,8072,6.17897e+17,20200000000000.0,457080981,2,41.14806,-8.60418,2,1.0,1.0,1.0,2,31,12,40,70,345,134,57,2,4.7,4.83,4.85,4.9,4.71,4.81,4.66,1,1,0,0,4.26
8073,8073,6.1796e+17,20200000000000.0,24860207,10,41.144459,-8.614673,3,1.0,1.0,2.0,2,31,24,54,69,69,147,53,1,4.87,4.91,4.91,4.89,4.88,4.88,4.76,7,7,0,0,4.66
8076,8076,6.18044e+17,20200000000000.0,62306699,2,41.156063,-8.610173,4,2.0,1.0,2.0,3,220,0,0,0,137,38,8,0,4.76,4.89,4.55,5.0,4.84,4.66,4.79,2,2,0,0,1.21
8077,8077,6.18083e+17,20200000000000.0,24860207,10,41.144451,-8.614651,4,1.0,1.0,1.0,2,31,17,44,59,59,149,53,1,4.82,4.87,4.85,4.89,4.83,4.92,4.82,7,7,0,0,4.73
8083,8083,6.18899e+17,20200000000000.0,62657931,2,41.159805,-8.611551,4,1.0,2.0,2.0,3,120,28,58,88,105,28,5,0,4.46,4.75,4.57,4.75,4.75,4.46,4.43,2,2,0,0,0.92
8092,8092,6.19431e+17,20200000000000.0,457438713,1,41.158,-8.61049,4,1.0,1.0,2.0,1,1125,11,37,67,342,149,43,2,4.58,4.76,4.54,4.46,4.54,4.54,4.52,1,1,0,0,4.69
8094,8094,6.19522e+17,20200000000000.0,450032947,5,41.14593,-8.60353,4,1.0,1.0,2.0,1,30,10,35,60,323,57,29,0,4.58,4.67,4.79,4.88,4.82,4.86,4.74,5,5,0,0,1.84
8095,8095,6.19593e+17,20200000000000.0,450032947,5,41.1461,-8.60509,4,1.0,1.0,2.0,1,30,0,29,59,229,54,27,0,4.67,4.7,4.78,4.87,4.78,4.76,4.74,5,5,0,0,1.76
8100,8100,6.20101e+17,20200000000000.0,457582876,1,41.16479,-8.58402,2,1.0,0.0,1.0,2,270,21,49,79,257,20,13,0,4.35,4.7,4.5,4.8,4.85,4.55,4.25,1,1,0,0,0.65
8106,8106,6.2067e+17,20200000000000.0,443862839,3,41.15069,-8.60835,2,1.0,1.0,1.0,2,365,25,55,82,168,119,34,2,4.94,4.98,4.9,4.98,4.94,4.95,4.92,3,3,0,0,3.83
8107,8107,6.20696e+17,20200000000000.0,457713631,1,41.1471,-8.60017,2,1.0,1.0,1.0,2,365,22,52,68,144,131,41,0,4.95,4.97,4.96,4.95,4.98,4.8,4.83,1,1,0,0,4.19
8108,8108,6.20703e+17,20200000000000.0,457714850,2,41.14446,-8.60709,2,1.0,1.0,1.0,3,365,17,47,77,155,32,20,2,4.94,4.97,4.91,5.0,4.91,4.97,4.72,2,2,0,0,1.11
8109,8109,6.20786e+17,20200000000000.0,1630185,9,41.15399,-8.60224,4,1.0,1.0,2.0,1,365,11,30,58,332,24,5,0,4.29,4.63,4.63,4.88,4.54,4.38,4.46,5,5,0,0,0.79
8112,8112,6.20914e+17,20200000000000.0,194120215,2,41.149227,-8.606613,4,1.0,2.0,2.0,2,31,20,50,77,349,106,36,1,4.8,4.83,4.86,4.83,4.75,5.0,4.74,2,2,0,0,3.44
8113,8113,6.21373e+17,20200000000000.0,417868435,2,41.15111,-8.59892,2,1.0,1.0,1.0,3,365,17,36,47,274,94,48,2,4.96,4.94,4.94,4.91,4.95,4.86,4.85,2,2,0,0,3.04
8114,8114,6.21433e+17,20200000000000.0,63061331,16,41.1406,-8.63609,4,1.0,2.0,3.0,3,365,22,52,82,172,29,14,1,4.72,4.79,4.86,4.79,4.79,4.66,4.76,13,13,0,0,1.02
8117,8117,6.21618e+17,20200000000000.0,194323094,2,41.141006,-8.60965,4,1.0,1.0,2.0,2,10,28,58,88,363,134,40,0,4.96,4.93,5.0,4.96,5.0,4.98,4.87,2,2,0,0,4.25
8127,8127,6.22947e+17,20200000000000.0,450808013,2,41.15077,-8.61949,3,,1.0,,2,30,0,0,0,0,0,0,0,,,,,,,,2,2,0,0,
8130,8130,6.23051e+17,20200000000000.0,5000992,13,41.1503,-8.60556,4,1.0,2.0,3.0,1,21,20,50,77,124,93,35,0,4.45,4.61,4.57,4.68,4.45,4.88,4.48,12,12,0,0,3.04
8131,8131,6.23053e+17,20200000000000.0,5000992,13,41.15225,-8.60566,2,1.0,1.0,2.0,1,21,20,50,77,124,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,12,0,0,0.04
8133,8133,6.23165e+17,20200000000000.0,450032947,5,41.14474,-8.6051,3,1.0,1.0,2.0,1,30,12,39,61,239,16,3,0,4.69,4.88,4.88,4.94,4.69,4.63,4.63,5,5,0,0,0.54
8139,8139,6.23909e+17,20200000000000.0,458023920,2,41.150539,-8.60228,2,,,,2,365,0,0,0,0,55,7,0,4.65,4.78,4.75,5.0,4.93,4.8,4.6,2,0,2,0,1.75
8150,8150,6.24717e+17,20200000000000.0,458643836,1,41.1551,-8.61532,2,1.0,1.0,1.0,2,365,19,44,74,349,29,4,0,4.76,4.86,4.86,4.86,4.83,4.52,4.72,1,1,0,0,0.93
8151,8151,6.25012e+17,20200000000000.0,141336495,1,41.1438398,-8.6140408,4,1.0,1.0,2.0,2,60,24,47,77,352,103,42,1,4.98,4.97,4.99,4.99,5.0,4.98,4.95,1,1,0,0,3.67
8152,8152,6.2507e+17,20200000000000.0,458713135,2,41.14515,-8.61319,2,1.0,0.0,1.0,2,270,30,60,90,270,33,9,0,4.97,4.91,4.97,5.0,4.88,5.0,4.79,2,2,0,0,1.06
8153,8153,6.2507e+17,20200000000000.0,458713135,2,41.14348,-8.61389,2,1.0,0.0,1.0,2,270,30,60,90,270,42,9,0,4.83,4.88,4.81,4.83,4.81,4.93,4.71,2,2,0,0,1.34
8155,8155,6.25166e+17,20200000000000.0,419998595,14,41.14151,-8.61536,4,2.0,2.0,3.0,2,25,6,12,26,269,41,14,2,4.76,4.83,4.83,4.9,4.8,4.78,4.71,14,14,0,0,1.37
8156,8156,6.25212e+17,20200000000000.0,458744479,1,41.14369,-8.61396,6,2.0,3.0,4.0,2,270,6,36,66,231,147,54,1,4.92,4.95,4.99,4.86,4.89,4.99,4.85,1,1,0,0,4.72
8167,8167,6.26585e+17,20200000000000.0,123905595,1,41.15222,-8.60192,4,1.0,1.0,2.0,2,730,0,0,14,289,61,20,0,4.67,4.74,4.59,4.89,4.9,4.84,4.56,1,1,0,0,2.48
8171,8171,6.27937e+17,20200000000000.0,429042110,1,41.15690231,-8.611084938,4,2.0,2.0,2.0,2,365,16,41,57,251,136,42,2,4.9,4.9,4.8,4.85,4.99,4.82,4.83,1,1,0,0,4.38
8172,8172,6.27982e+17,20200000000000.0,458913747,1,41.15616,-8.61748,4,1.0,2.0,2.0,2,270,22,49,79,259,46,11,0,4.72,4.83,4.72,4.48,4.8,4.52,4.67,1,1,0,0,1.49
8173,8173,6.27991e+17,20200000000000.0,446615766,2,41.1469,-8.60429,4,,2.0,,3,365,0,0,0,0,41,0,0,4.88,4.83,4.9,4.95,4.8,4.85,4.85,1,1,0,0,1.33
8174,8174,6.27999e+17,20200000000000.0,459339309,2,41.14941,-8.59119,4,1.0,1.0,2.0,2,365,27,57,87,177,50,18,0,4.78,4.88,4.88,4.92,4.82,4.52,4.68,2,2,0,0,1.67
8178,8178,6.28157e+17,20200000000000.0,164498858,4,41.14742,-8.60078,4,1.0,1.0,2.0,2,31,30,60,90,365,89,25,0,4.83,4.89,4.88,4.79,4.8,4.76,4.81,4,4,0,0,2.93
8179,8179,6.2816e+17,20200000000000.0,459386123,2,41.147083,-8.607158,3,1.0,1.0,2.0,1,365,17,42,50,315,118,30,0,4.26,4.55,4.3,4.61,4.61,4.82,4.31,2,2,0,0,3.79
8180,8180,6.28204e+17,20200000000000.0,459386123,2,41.146778,-8.606815,3,1.0,1.0,2.0,1,365,18,48,71,325,100,18,1,4.37,4.59,4.45,4.78,4.67,4.87,4.48,2,2,0,0,3.21
8181,8181,6.28236e+17,20200000000000.0,130612073,6,41.14689,-8.6123,4,2.0,2.0,4.0,2,365,11,41,71,323,136,55,1,4.86,4.9,4.87,4.98,4.98,4.89,4.82,5,5,0,0,4.42
8182,8182,6.2833e+17,20200000000000.0,47954810,4,41.133812,-8.597543,2,1.0,1.0,1.0,2,1125,0,23,53,328,99,35,0,4.94,4.97,4.99,4.96,4.96,4.8,4.88,3,3,0,0,3.22
8188,8188,6.29054e+17,20200000000000.0,459615327,4,41.15414,-8.61084,3,1.0,1.0,2.0,2,30,9,27,49,304,36,14,0,4.97,4.94,4.97,5.0,4.94,4.89,4.81,3,3,0,0,1.15
8199,8199,6.29593e+17,20200000000000.0,88737360,1,41.14956,-8.59746,2,,,,1,365,0,0,0,0,54,5,0,4.98,4.94,4.94,4.98,4.98,4.87,4.91,1,0,1,0,1.73
8208,8208,6.30327e+17,20200000000000.0,13290472,5,41.143658,-8.597121,4,1.0,1.0,2.0,3,1125,0,20,50,315,115,40,1,4.53,4.65,4.41,4.81,4.85,4.64,4.55,4,4,0,0,3.78
8220,8220,6.32628e+17,20200000000000.0,124699338,13,41.15059,-8.6181,2,1.0,1.0,1.0,3,60,4,32,55,323,76,26,1,4.91,4.92,4.84,4.88,4.88,4.92,4.76,11,11,0,0,2.45
8222,8222,6.33217e+17,20200000000000.0,447690190,14,41.14909,-8.62025,4,1.5,1.0,1.0,1,1125,17,43,73,338,29,0,0,4.59,4.79,4.69,4.72,4.41,4.9,4.59,11,11,0,0,0.93
8223,8223,6.33218e+17,20200000000000.0,451830759,2,41.15031,-8.61577,2,1.0,1.0,1.0,1,70,16,34,64,154,141,60,2,4.55,4.78,4.58,4.79,4.86,4.82,4.58,2,2,0,0,4.58
